storm_id,timestamp,frame_number,latitude,longitude,radius_km,stage,intensity,speed_kmh,direction_deg
S000157,2026-06-18 10:15:00,20,26.70817,88.36432,10.61,developing,0.332,25.23,278.0
S000190,2026-06-18 10:15:00,20,25.52495,92.1509,2.22,developing,0.153,6.77,320.4
S000192,2026-06-18 10:15:00,20,22.87021,92.68896,2.02,developing,0.165,28.83,161.0
S000199,2026-06-18 10:15:00,20,25.77951,94.00918,4.52,dissipating,0.256,9.34,295.5
S000200,2026-06-18 10:15:00,20,25.52727,92.10366,8.3,developing,0.627,17.29,106.9
S000217,2026-06-18 10:15:00,20,23.20082,88.00776,6.48,developing,0.46,25.88,90.8
S000244,2026-06-18 10:15:00,20,26.0726,94.35692,8.25,dissipating,0.039,13.79,207.4
S000252,2026-06-18 10:15:00,20,26.51189,92.96573,3.52,dissipating,0.492,23.76,118.6
S000254,2026-06-18 10:15:00,20,18.51488,79.08613,6.59,developing,0.288,20.84,332.6
S000268,2026-06-18 10:15:00,20,22.83872,88.67669,22.86,developing,0.993,34.13,55.7
S000001,2026-06-18 10:45:00,21,24.99209,93.99848,2.83,developing,0.479,34.6,6.3
S000008,2026-06-18 10:45:00,21,25.64854,90.53227,7.06,dissipating,0.5,25.98,335.8
S000044,2026-06-18 10:45:00,21,30.9615,76.00377,3.91,inactive,0.0,8.88,34.2
S000061,2026-06-18 10:45:00,21,21.17016,79.30274,2.81,dissipating,0.514,7.86,81.6
S000066,2026-06-18 10:45:00,21,25.96563,85.76293,12.11,developing,0.794,32.77,213.9
S000069,2026-06-18 10:45:00,21,9.55578,78.31559,2.38,inactive,0.0,28.07,143.1
S000073,2026-06-18 10:45:00,21,17.22137,80.1874,7.53,developing,0.174,14.23,25.1
S000081,2026-06-18 10:45:00,21,10.47701,76.16639,8.7,inactive,0.0,33.06,273.4
S000096,2026-06-18 10:45:00,21,26.59264,88.04431,3.58,dissipating,0.217,21.56,237.7
S000102,2026-06-18 10:45:00,21,19.12468,72.89334,3.5,inactive,0.0,8.23,337.7
S000128,2026-06-18 10:45:00,21,16.63174,76.64195,5.35,dissipating,0.084,19.29,191.3
S000135,2026-06-18 10:45:00,21,11.63842,92.78907,8.9,developing,0.346,10.33,303.0
S000138,2026-06-18 10:45:00,21,11.2688,75.84222,13.26,developing,0.319,29.72,129.9
S000142,2026-06-18 10:45:00,21,23.41022,85.94295,6.27,dissipating,0.303,25.41,219.6
S000157,2026-06-18 10:45:00,21,26.72399,88.23836,14.82,developing,0.728,25.23,278.0
S000158,2026-06-18 10:45:00,21,25.35475,82.92598,10.85,developing,0.142,13.57,8.2
S000172,2026-06-18 10:45:00,21,21.79503,80.10913,1.98,developing,0.134,19.91,205.0
S000180,2026-06-18 10:45:00,21,12.82579,74.8188,2.63,developing,0.063,19.08,302.6
S000190,2026-06-18 10:45:00,21,25.54843,92.12936,3.03,developing,0.45,6.77,320.4
S000192,2026-06-18 10:45:00,21,22.74737,92.73477,3.15,developing,0.628,28.83,161.0
S000200,2026-06-18 10:45:00,21,25.50463,92.18629,10.55,developing,0.978,17.29,106.9
S000217,2026-06-18 10:45:00,21,23.19928,88.13457,8.97,developing,0.894,25.88,90.8
S000252,2026-06-18 10:45:00,21,26.46071,93.07086,2.03,inactive,0.0,23.76,118.6
S000254,2026-06-18 10:45:00,21,18.59826,79.04062,9.84,developing,0.76,20.84,332.6
S000268,2026-06-18 10:45:00,21,22.9253,88.81428,18.28,dissipating,0.66,34.13,55.7
S000001,2026-06-18 11:15:00,22,25.14702,94.01725,3.77,dissipating,0.863,34.6,6.3
S000002,2026-06-18 11:15:00,22,25.43423,81.84645,4.95,inactive,0.0,21.23,23.2
S000039,2026-06-18 11:15:00,22,10.4767,76.16578,5.94,developing,0.002,7.4,343.8
S000061,2026-06-18 11:15:00,22,21.17535,79.34029,1.6,dissipating,0.004,7.86,81.6
S000066,2026-06-18 11:15:00,22,25.84314,85.67113,12.2,dissipating,0.804,32.77,213.9
S000073,2026-06-18 11:15:00,22,17.2794,80.21589,14.47,dissipating,0.948,14.23,25.1
S000081,2026-06-18 11:15:00,22,10.48407,76.04384,13.38,developing,0.359,33.06,273.4
S000102,2026-06-18 11:15:00,22,19.15817,72.87883,5.58,developing,0.398,8.23,337.7
S000117,2026-06-18 11:15:00,22,26.64219,92.78549,6.87,inactive,0.0,22.62,267.9
S000135,2026-06-18 11:15:00,22,11.66376,92.74923,12.58,developing,0.766,10.33,303.0
S000138,2026-06-18 11:15:00,22,11.18293,75.94697,22.36,developing,0.995,29.72,129.9
S000142,2026-06-18 11:15:00,22,23.32201,85.86328,4.31,inactive,0.0,25.41,219.6
S000145,2026-06-18 11:15:00,22,22.78028,75.74848,6.26,developing,0.285,24.4,327.3
S000149,2026-06-18 11:15:00,22,11.29565,75.78535,6.07,developing,0.193,22.54,47.5
S000157,2026-06-18 11:15:00,22,26.7398,88.11241,16.36,dissipating,0.873,25.23,278.0
S000158,2026-06-18 11:15:00,22,25.41525,82.93566,15.44,developing,0.484,13.57,8.2
S000171,2026-06-18 11:15:00,22,25.88473,93.62939,4.88,developing,0.141,31.22,222.7
S000172,2026-06-18 11:15:00,22,21.71373,80.0683,3.07,developing,0.578,19.91,205.0
S000180,2026-06-18 11:15:00,22,12.87213,74.74458,4.73,developing,0.643,19.08,302.6
S000186,2026-06-18 11:15:00,22,26.73988,88.46396,4.39,developing,0.15,20.92,219.2
S000190,2026-06-18 11:15:00,22,25.57191,92.10783,3.84,developing,0.747,6.77,320.4
S000192,2026-06-18 11:15:00,22,22.62453,92.78057,3.79,dissipating,0.893,28.83,161.0
S000200,2026-06-18 11:15:00,22,25.48199,92.26891,9.52,dissipating,0.818,17.29,106.9
S000217,2026-06-18 11:15:00,22,23.19774,88.26139,7.02,dissipating,0.554,25.88,90.8
S000254,2026-06-18 11:15:00,22,18.68165,78.99511,9.69,dissipating,0.738,20.84,332.6
S000268,2026-06-18 11:15:00,22,23.01188,88.95187,13.48,dissipating,0.312,34.13,55.7
S000001,2026-06-18 11:45:00,23,25.30194,94.03603,2.09,dissipating,0.18,34.6,6.3
S000002,2026-06-18 11:45:00,23,25.48153,81.86894,6.1,developing,0.154,21.23,23.2
S000039,2026-06-18 11:45:00,23,10.50871,76.15633,9.19,developing,0.369,7.4,343.8
S000066,2026-06-18 11:45:00,23,25.72065,85.57934,9.5,dissipating,0.479,32.77,213.9
S000073,2026-06-18 11:45:00,23,17.33743,80.24437,9.78,dissipating,0.425,14.23,25.1
S000081,2026-06-18 11:45:00,23,10.49278,75.89265,19.16,developing,0.802,33.06,273.4
S000102,2026-06-18 11:45:00,23,19.19248,72.86397,7.73,developing,0.807,8.23,337.7
S000117,2026-06-18 11:45:00,23,26.63992,92.71733,10.34,developing,0.337,22.62,267.9
S000135,2026-06-18 11:45:00,23,11.6891,92.70938,13.57,dissipating,0.878,10.33,303.0
S000138,2026-06-18 11:45:00,23,11.09706,76.05171,17.13,dissipating,0.606,29.72,129.9
S000145,2026-06-18 11:45:00,23,22.87281,75.68417,8.69,dissipating,0.655,24.4,327.3
S000149,2026-06-18 11:45:00,23,11.36421,75.8617,8.83,developing,0.585,22.54,47.5
S000157,2026-06-18 11:45:00,23,26.75562,87.98645,12.07,dissipating,0.469,25.23,278.0
S000158,2026-06-18 11:45:00,23,25.47575,82.94534,20.03,developing,0.825,13.57,8.2
S000160,2026-06-18 11:45:00,23,22.05729,78.98666,6.33,developing,0.021,8.17,346.7
S000169,2026-06-18 11:45:00,23,26.12491,85.90591,3.9,developing,0.122,14.95,344.1
S000171,2026-06-18 11:45:00,23,25.7814,93.52337,8.3,developing,0.707,31.22,222.7
S000172,2026-06-18 11:45:00,23,21.63243,80.02748,4.07,dissipating,0.982,19.91,205.0
S000180,2026-06-18 11:45:00,23,12.91848,74.67036,5.41,dissipating,0.831,19.08,302.6
S000181,2026-06-18 11:45:00,23,19.37834,84.74272,3.78,inactive,0.0,14.81,345.6
S000186,2026-06-18 11:45:00,23,26.66683,88.39725,7.29,developing,0.688,20.92,219.2
S000190,2026-06-18 11:45:00,23,25.59538,92.08629,4.37,dissipating,0.944,6.77,320.4
S000191,2026-06-18 11:45:00,23,26.27407,85.8641,3.14,developing,0.215,30.02,326.3
S000192,2026-06-18 11:45:00,23,22.50168,92.82638,2.47,dissipating,0.35,28.83,161.0
S000200,2026-06-18 11:45:00,23,25.45936,92.35154,8.28,dissipating,0.624,17.29,106.9
S000202,2026-06-18 11:45:00,23,27.06088,93.6265,9.41,developing,0.062,9.42,282.3
S000217,2026-06-18 11:45:00,23,23.19619,88.3882,3.83,inactive,0.0,25.88,90.8
S000254,2026-06-18 11:45:00,23,18.76503,78.9496,6.02,dissipating,0.207,20.84,332.6
S000262,2026-06-18 11:45:00,23,25.48448,91.23398,8.44,inactive,0.0,23.66,183.7
S000268,2026-06-18 11:45:00,23,23.09846,89.08947,9.18,inactive,0.0,34.13,55.7
S000276,2026-06-18 11:45:00,23,26.60551,92.73408,8.12,developing,0.063,6.68,313.5
S000002,2026-06-18 12:15:00,24,25.56941,81.91074,8.22,developing,0.439,21.23,23.2
S000039,2026-06-18 12:15:00,24,10.54072,76.14689,12.45,developing,0.735,7.4,343.8
S000040,2026-06-18 12:15:00,24,16.50394,80.63715,6.03,developing,0.042,7.17,308.0
S000066,2026-06-18 12:15:00,24,25.59816,85.48754,6.8,dissipating,0.154,32.77,213.9
S000068,2026-06-18 12:15:00,24,23.22201,87.83326,4.81,inactive,0.0,12.26,116.9
S000073,2026-06-18 12:15:00,24,17.39546,80.27286,5.97,inactive,0.0,14.23,25.1
S000081,2026-06-18 12:15:00,24,10.50149,75.74147,17.6,dissipating,0.682,33.06,273.4
S000092,2026-06-18 12:15:00,24,17.25346,80.14356,7.28,inactive,0.0,16.47,15.1
S000102,2026-06-18 12:15:00,24,19.22679,72.8491,7.66,dissipating,0.794,8.23,337.7
S000107,2026-06-18 12:15:00,24,30.38084,77.9424,1.74,inactive,0.0,29.49,205.5
S000117,2026-06-18 12:15:00,24,26.63614,92.60342,16.14,developing,0.9,22.62,267.9
S000135,2026-06-18 12:15:00,24,11.71444,92.66954,11.14,dissipating,0.601,10.33,303.0
S000138,2026-06-18 12:15:00,24,11.01119,76.15645,11.79,dissipating,0.21,29.72,129.9
S000145,2026-06-18 12:15:00,24,22.96535,75.61987,4.38,inactive,0.0,24.4,327.3
S000149,2026-06-18 12:15:00,24,11.43276,75.93805,11.59,developing,0.976,22.54,47.5
S000156,2026-06-18 12:15:00,24,21.77446,80.13319,4.98,developing,0.04,28.95,275.7
S000157,2026-06-18 12:15:00,24,26.77143,87.86049,7.78,dissipating,0.066,25.23,278.0
S000158,2026-06-18 12:15:00,24,25.53625,82.95503,20.24,dissipating,0.841,13.57,8.2
S000160,2026-06-18 12:15:00,24,22.09312,78.97754,10.44,developing,0.467,8.17,346.7
S000168,2026-06-18 12:15:00,24,27.53964,94.88262,3.96,developing,0.271,13.75,330.8
S000169,2026-06-18 12:15:00,24,26.18969,85.88537,6.71,developing,0.691,14.95,344.1
S000171,2026-06-18 12:15:00,24,25.67807,93.41734,7.71,dissipating,0.609,31.22,222.7
S000172,2026-06-18 12:15:00,24,21.55113,79.98665,3.17,dissipating,0.618,19.91,205.0
S000178,2026-06-18 12:15:00,24,21.18254,79.08366,12.89,developing,0.655,26.15,0.9
S000180,2026-06-18 12:15:00,24,12.96482,74.59613,3.82,dissipating,0.392,19.08,302.6
S000181,2026-06-18 12:15:00,24,19.43114,84.72831,6.47,developing,0.472,14.81,345.6
S000186,2026-06-18 12:15:00,24,26.59377,88.33055,7.91,dissipating,0.804,20.92,219.2
S000190,2026-06-18 12:15:00,24,25.61886,92.06476,3.34,dissipating,0.564,6.77,320.4
S000191,2026-06-18 12:15:00,24,26.38656,85.78039,5.42,developing,0.851,30.02,326.3
S000192,2026-06-18 12:15:00,24,22.37884,92.87218,1.62,inactive,0.0,28.83,161.0
S000200,2026-06-18 12:15:00,24,25.43672,92.43416,7.04,dissipating,0.43,17.29,106.9
S000202,2026-06-18 12:15:00,24,27.06993,93.57993,19.52,developing,0.846,9.42,282.3
S000228,2026-06-18 12:15:00,24,26.6963,88.33048,8.17,inactive,0.0,11.42,269.9
S000262,2026-06-18 12:15:00,24,25.40943,91.22861,14.13,developing,0.45,23.66,183.7
S000272,2026-06-18 12:15:00,24,8.47467,76.92924,5.15,inactive,0.0,18.02,27.9
S000276,2026-06-18 12:15:00,24,26.6262,92.70966,11.01,developing,0.322,6.68,313.5
S000002,2026-06-18 12:45:00,25,25.6573,81.95253,10.34,developing,0.725,21.23,23.2
S000039,2026-06-18 12:45:00,25,10.57273,76.13745,14.05,dissipating,0.915,7.4,343.8
S000040,2026-06-18 12:45:00,25,16.52384,80.6106,13.24,developing,0.889,7.17,308.0
S000058,2026-06-18 12:45:00,25,18.55285,73.81977,8.16,developing,0.137,25.21,223.0
S000068,2026-06-18 12:45:00,25,23.19867,87.88336,8.3,developing,0.484,12.26,116.9
S000081,2026-06-18 12:45:00,25,10.51021,75.59028,10.11,dissipating,0.109,33.06,273.4
S000084,2026-06-18 12:45:00,25,11.91407,75.43496,8.67,inactive,0.0,31.5,346.0
S000092,2026-06-18 12:45:00,25,17.30078,80.15688,10.59,developing,0.302,16.47,15.1
S000095,2026-06-18 12:45:00,25,25.94684,93.75349,6.49,developing,0.13,27.03,23.0
S000102,2026-06-18 12:45:00,25,19.2611,72.83424,5.6,dissipating,0.401,8.23,337.7
S000107,2026-06-18 12:45:00,25,30.30595,77.90107,2.2,developing,0.177,29.49,205.5
S000117,2026-06-18 12:45:00,25,26.63236,92.48951,10.25,dissipating,0.328,22.62,267.9
S000129,2026-06-18 12:45:00,25,25.91112,93.72991,8.52,inactive,0.0,29.17,60.8
S000135,2026-06-18 12:45:00,25,11.73978,92.62969,8.71,dissipating,0.325,10.33,303.0
S000138,2026-06-18 12:45:00,25,10.92531,76.26119,8.97,inactive,0.0,29.72,129.9
S000144,2026-06-18 12:45:00,25,12.29764,76.58713,7.21,inactive,0.0,28.99,221.2
S000148,2026-06-18 12:45:00,25,10.87775,78.74966,3.8,inactive,0.0,9.88,97.1
S000149,2026-06-18 12:45:00,25,11.50131,76.0144,9.84,dissipating,0.728,22.54,47.5
S000156,2026-06-18 12:45:00,25,21.78737,79.99346,7.99,developing,0.467,28.95,275.7
S000158,2026-06-18 12:45:00,25,25.59675,82.96471,15.87,dissipating,0.516,13.57,8.2
S000160,2026-06-18 12:45:00,25,22.12894,78.96843,14.54,developing,0.913,8.17,346.7
S000168,2026-06-18 12:45:00,25,27.59375,94.84859,6.46,developing,0.861,13.75,330.8
S000169,2026-06-18 12:45:00,25,26.25447,85.86484,6.41,dissipating,0.632,14.95,344.1
S000171,2026-06-18 12:45:00,25,25.57475,93.31132,4.03,inactive,0.0,31.22,222.7
S000172,2026-06-18 12:45:00,25,21.46983,79.94582,2.27,dissipating,0.254,19.91,205.0
S000178,2026-06-18 12:45:00,25,21.30032,79.08568,6.5,inactive,0.0,26.15,0.9
S000180,2026-06-18 12:45:00,25,13.01116,74.52191,2.41,inactive,0.0,19.08,302.6
S000181,2026-06-18 12:45:00,25,19.49576,84.71069,9.07,dissipating,0.931,14.81,345.6
S000186,2026-06-18 12:45:00,25,26.52072,88.26385,5.4,dissipating,0.337,20.92,219.2
S000190,2026-06-18 12:45:00,25,25.64233,92.04322,2.31,dissipating,0.184,6.77,320.4
S000191,2026-06-18 12:45:00,25,26.49905,85.69668,4.03,dissipating,0.464,30.02,326.3
S000200,2026-06-18 12:45:00,25,25.41409,92.51679,5.79,dissipating,0.236,17.29,106.9
S000202,2026-06-18 12:45:00,25,27.07898,93.53335,15.5,dissipating,0.534,9.42,282.3
S000213,2026-06-18 12:45:00,25,17.72236,83.20419,4.44,developing,0.122,22.16,334.3
S000228,2026-06-18 12:45:00,25,26.69623,88.30068,10.88,developing,0.221,11.42,269.9
S000262,2026-06-18 12:45:00,25,25.30306,91.22099,19.88,dissipating,0.904,23.66,183.7
S000272,2026-06-18 12:45:00,25,8.51566,76.95122,6.34,developing,0.154,18.02,27.9
S000276,2026-06-18 12:45:00,25,26.64689,92.68524,13.91,developing,0.582,6.68,313.5
S000002,2026-06-18 13:15:00,26,25.74518,81.99432,12.31,dissipating,0.99,21.23,23.2
S000003,2026-06-18 13:15:00,26,25.53595,91.23741,8.4,inactive,0.0,11.0,236.0
S000022,2026-06-18 13:15:00,26,30.84379,75.764,4.79,inactive,0.0,19.04,329.0
S000039,2026-06-18 13:15:00,26,10.60474,76.128,11.33,dissipating,0.61,7.4,343.8
S000040,2026-06-18 13:15:00,26,16.54374,80.58404,5.67,inactive,0.0,7.17,308.0
S000058,2026-06-18 13:15:00,26,18.46975,73.73814,11.23,developing,0.439,25.21,223.0
S000063,2026-06-18 13:15:00,26,15.9049,74.46715,6.2,inactive,0.0,30.74,258.8
S000068,2026-06-18 13:15:00,26,23.17369,87.93698,12.0,dissipating,0.997,12.26,116.9
S000084,2026-06-18 13:15:00,26,12.02866,75.40573,12.56,developing,0.299,31.5,346.0
S000092,2026-06-18 13:15:00,26,17.37242,80.17706,15.59,developing,0.76,16.47,15.1
S000095,2026-06-18 13:15:00,26,26.05889,93.80642,10.94,developing,0.675,27.03,23.0
S000102,2026-06-18 13:15:00,26,19.29541,72.81937,3.54,dissipating,0.009,8.23,337.7
S000107,2026-06-18 13:15:00,26,30.18602,77.83489,2.94,developing,0.462,29.49,205.5
S000116,2026-06-18 13:15:00,26,27.49213,94.84826,7.69,developing,0.119,33.47,307.1
S000129,2026-06-18 13:15:00,26,25.96811,93.84342,13.82,developing,0.415,29.17,60.8
S000135,2026-06-18 13:15:00,26,11.76512,92.58985,6.28,dissipating,0.049,10.33,303.0
S000144,2026-06-18 13:15:00,26,12.2144,76.51253,10.01,developing,0.26,28.99,221.2
S000148,2026-06-18 13:15:00,26,10.87479,78.77366,5.86,developing,0.363,9.88,97.1
S000149,2026-06-18 13:15:00,26,11.56986,76.09076,7.79,dissipating,0.437,22.54,47.5
S000156,2026-06-18 13:15:00,26,21.80028,79.85373,11.0,developing,0.894,28.95,275.7
S000158,2026-06-18 13:15:00,26,25.65725,82.97439,11.5,dissipating,0.19,13.57,8.2
S000159,2026-06-18 13:15:00,26,25.51691,91.24949,4.81,inactive,0.0,23.38,120.5
S000160,2026-06-18 13:15:00,26,22.16477,78.95931,11.13,dissipating,0.542,8.17,346.7
S000168,2026-06-18 13:15:00,26,27.64786,94.81456,5.65,dissipating,0.669,13.75,330.8
S000169,2026-06-18 13:15:00,26,26.31925,85.8443,3.29,inactive,0.0,14.95,344.1
S000170,2026-06-18 13:15:00,26,25.67963,94.09591,9.08,inactive,0.0,33.32,278.5
S000172,2026-06-18 13:15:00,26,21.38853,79.905,1.65,inactive,0.0,19.91,205.0
S000181,2026-06-18 13:15:00,26,19.56038,84.69307,4.6,dissipating,0.144,14.81,345.6
S000182,2026-06-18 13:15:00,26,26.42776,94.55,8.51,developing,0.003,32.54,166.5
S000186,2026-06-18 13:15:00,26,26.44767,88.19714,3.59,inactive,0.0,20.92,219.2
S000191,2026-06-18 13:15:00,26,26.61153,85.61298,2.38,inactive,0.0,30.02,326.3
S000197,2026-06-18 13:15:00,26,26.84236,80.93006,7.61,inactive,0.0,30.89,333.6
S000200,2026-06-18 13:15:00,26,25.39145,92.59941,4.55,dissipating,0.042,17.29,106.9
S000202,2026-06-18 13:15:00,26,27.08803,93.48677,8.61,inactive,0.0,9.42,282.3
S000205,2026-06-18 13:15:00,26,26.20955,78.16442,2.61,developing,0.277,25.86,2.2
S000213,2026-06-18 13:15:00,26,17.81236,83.15882,6.72,developing,0.527,22.16,334.3
S000228,2026-06-18 13:15:00,26,26.6961,88.24312,16.11,developing,0.648,11.42,269.9
S000230,2026-06-18 13:15:00,26,26.05884,91.79702,5.4,inactive,0.0,29.65,103.1
S000243,2026-06-18 13:15:00,26,17.46368,78.41342,4.43,inactive,0.0,11.72,307.1
S000262,2026-06-18 13:15:00,26,25.19669,91.21337,11.04,dissipating,0.206,23.66,183.7
S000272,2026-06-18 13:15:00,26,8.58737,76.98967,8.42,developing,0.424,18.02,27.9
S000276,2026-06-18 13:15:00,26,26.66758,92.66082,16.8,developing,0.842,6.68,313.5
S000002,2026-06-18 13:45:00,27,25.83306,82.03612,10.18,dissipating,0.704,21.23,23.2
S000003,2026-06-18 13:45:00,27,25.51469,91.20252,14.63,developing,0.495,11.0,236.0
S000022,2026-06-18 13:45:00,27,30.89772,75.72631,10.73,developing,0.828,19.04,329.0
S000039,2026-06-18 13:45:00,27,10.63675,76.11856,8.62,dissipating,0.304,7.4,343.8
S000042,2026-06-18 13:45:00,27,22.82531,92.66904,4.48,developing,0.073,30.96,231.8
S000053,2026-06-18 13:45:00,27,9.96545,78.20458,2.89,developing,0.038,6.57,278.8
S000058,2026-06-18 13:45:00,27,18.38664,73.65652,14.3,developing,0.742,25.21,223.0
S000063,2026-06-18 13:45:00,27,15.87825,74.32665,10.38,developing,0.449,30.74,258.8
S000068,2026-06-18 13:45:00,27,23.14871,87.99059,8.52,dissipating,0.515,12.26,116.9
S000084,2026-06-18 13:45:00,27,12.16635,75.37061,17.23,developing,0.659,31.5,346.0
S000092,2026-06-18 13:45:00,27,17.44406,80.19724,16.36,dissipating,0.831,16.47,15.1
S000095,2026-06-18 13:45:00,27,26.17094,93.85936,12.07,dissipating,0.813,27.03,23.0
S000107,2026-06-18 13:45:00,27,30.06609,77.7687,3.68,developing,0.746,29.49,205.5
S000112,2026-06-18 13:45:00,27,23.83165,91.28935,2.89,inactive,0.0,22.01,1.5
S000116,2026-06-18 13:45:00,27,27.58312,94.71281,11.44,developing,0.502,33.47,307.1
S000129,2026-06-18 13:45:00,27,26.03215,93.97096,19.77,developing,0.881,29.17,60.8
S000144,2026-06-18 13:45:00,27,12.11615,76.42449,13.32,developing,0.566,28.99,221.2
S000148,2026-06-18 13:45:00,27,10.86926,78.81862,9.35,dissipating,0.975,9.88,97.1
S000149,2026-06-18 13:45:00,27,11.63841,76.16711,5.74,dissipating,0.147,22.54,47.5
S000153,2026-06-18 13:45:00,27,17.15289,80.16834,1.9,inactive,0.0,32.66,128.6
S000156,2026-06-18 13:45:00,27,21.81318,79.714,8.55,dissipating,0.546,28.95,275.7
S000158,2026-06-18 13:45:00,27,25.71775,82.98408,8.95,inactive,0.0,13.57,8.2
S000159,2026-06-18 13:45:00,27,25.46916,91.33919,10.46,developing,0.784,23.38,120.5
S000160,2026-06-18 13:45:00,27,22.2006,78.9502,6.14,inactive,0.0,8.17,346.7
S000168,2026-06-18 13:45:00,27,27.70197,94.78053,3.81,dissipating,0.235,13.75,330.8
S000170,2026-06-18 13:45:00,27,25.69152,94.00818,13.19,developing,0.302,33.32,278.5
S000182,2026-06-18 13:45:00,27,26.28523,94.58813,15.36,developing,0.542,32.54,166.5
S000183,2026-06-18 13:45:00,27,20.24173,80.07706,8.02,inactive,0.0,9.25,111.2
S000197,2026-06-18 13:45:00,27,26.93733,80.87731,13.94,developing,0.555,30.89,333.6
S000205,2026-06-18 13:45:00,27,26.32596,78.16949,4.5,developing,0.958,25.86,2.2
S000213,2026-06-18 13:45:00,27,17.90235,83.11346,9.01,developing,0.932,22.16,334.3
S000214,2026-06-18 13:45:00,27,13.0379,80.19809,2.46,developing,0.332,26.76,239.7
S000228,2026-06-18 13:45:00,27,26.69597,88.18556,19.14,dissipating,0.895,11.42,269.9
S000230,2026-06-18 13:45:00,27,26.03568,91.90824,9.09,dissipating,0.456,29.65,103.1
S000243,2026-06-18 13:45:00,27,17.48127,78.38906,7.0,developing,0.387,11.72,307.1
S000272,2026-06-18 13:45:00,27,8.65909,77.02812,10.5,developing,0.694,18.02,27.9
S000276,2026-06-18 13:45:00,27,26.68827,92.6364,17.18,dissipating,0.876,6.68,313.5
S000002,2026-06-18 14:15:00,28,25.92094,82.07791,8.06,dissipating,0.418,21.23,23.2
S000003,2026-06-18 14:15:00,28,25.48696,91.157,19.1,dissipating,0.85,11.0,236.0
S000017,2026-06-18 14:15:00,28,23.6939,86.11366,3.85,developing,0.178,6.32,239.3
S000022,2026-06-18 14:15:00,28,30.97127,75.67491,6.51,dissipating,0.239,19.04,329.0
S000039,2026-06-18 14:15:00,28,10.66876,76.10912,5.92,inactive,0.0,7.4,343.8
S000042,2026-06-18 14:15:00,28,22.73905,92.55015,7.49,developing,0.569,30.96,231.8
S000053,2026-06-18 14:15:00,28,9.96997,78.17489,4.96,developing,0.544,6.57,278.8
S000058,2026-06-18 14:15:00,28,18.30354,73.5749,16.38,dissipating,0.946,25.21,223.0
S000063,2026-06-18 14:15:00,28,15.85146,74.18537,14.58,developing,0.901,30.74,258.8
S000068,2026-06-18 14:15:00,28,23.12374,88.04421,5.04,dissipating,0.032,12.26,116.9
S000084,2026-06-18 14:15:00,28,12.30404,75.3355,21.35,dissipating,0.976,31.5,346.0
S000085,2026-06-18 14:15:00,28,23.8994,85.35093,8.61,developing,0.114,17.74,295.6
S000088,2026-06-18 14:15:00,28,20.9836,77.76713,8.19,inactive,0.0,24.56,92.3
S000092,2026-06-18 14:15:00,28,17.5157,80.21741,12.48,dissipating,0.476,16.47,15.1
S000095,2026-06-18 14:15:00,28,26.28299,93.9123,8.3,dissipating,0.352,27.03,23.0
S000107,2026-06-18 14:15:00,28,29.94617,77.70252,4.23,dissipating,0.957,29.49,205.5
S000112,2026-06-18 14:15:00,28,23.91672,91.29177,5.21,developing,0.535,22.01,1.5
S000116,2026-06-18 14:15:00,28,27.67412,94.57736,15.18,developing,0.884,33.47,307.1
S000129,2026-06-18 14:15:00,28,26.09619,94.09851,17.95,dissipating,0.739,29.17,60.8
S000144,2026-06-18 14:15:00,28,12.0179,76.33644,16.63,developing,0.872,28.99,221.2
S000148,2026-06-18 14:15:00,28,10.86372,78.86358,7.1,dissipating,0.58,9.88,97.1
